,K_ABP,K_AFB,K_AFI,K_AFJ,K_AGF,K_AGH,K_AGL,K_AHV,K_AIA,K_AID,K_AIE,K_AJL,K_AKF,K_AKG,K_ALX,K_AMC,K_AMI,K_ANF,K_ANI,K_API,K_APJ,K_AQB,K_AQE,K_AQN,K_AQU,K_ARL,K_ARU,K_ASX,K_ATK,K_AWC,K_AWX,K_AXF,K_AYP,K_AZM,K_AZU,K_BAM,K_BBX,K_BDE,K_BES,K_BHH,K_BHO,K_BHQ,K_BIP,K_BIQ,K_BJU,K_BJX,K_BKM,K_BLA,K_BLJ,K_BLU
K_BHO,6.089010989010989,6.303296703296704,0.8433374455854838,5.84945054945055,5.387362637362637,5.464285714285714,5.233516483516484,5.271978021978022,6.2032967032967035,5.464285714285714,5.873626373626374,5.271978021978022,6.303296703296704,6.264835164835166,92.52231102231102,55.643956043956045,66.46949837006763,25.545604395604393,10.193406593406594,17.303441390650693,17.074032539755493,6.8247252747252745,6.8247252747252745,18.06408808582722,17.744751866490997,17.86848924022837,25.64740706569792,1.5704937384758983,20.872874622596537,12.955158294217517,18.497326997326997,16.43533834586466,5.130219780219781,4.635714285714286,4.828021978021979,4.707142857142857,4.745604395604396,24.665934065934067,24.04230769230769,0.11263736263736264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K_BHQ,6.459160839160839,6.731888111888113,0.7859198854266809,6.278041958041959,5.691888111888112,5.768811188811189,5.538041958041958,5.576503496503497,6.631888111888111,5.768811188811189,6.243776223776223,5.576503496503497,6.731888111888113,6.693426573426574,97.19102231102231,58.621538461538464,64.30087091908723,26.66083916083916,10.71888111888112,16.519462062485317,16.184497656034562,7.045524475524475,7.045524475524475,17.992659514398646,17.585660957400087,17.732125603864734,25.164648445008265,1.4666577171432504,19.53694581280788,12.928842504743832,17.437728937728938,16.406766917293233,5.321958041958042,4.807972027972028,5.00027972027972,4.8988811188811185,4.937342657342657,25.681410256410256,25.166220735785952,0.11846153846153848,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K_BIP,17.871257365822583,18.17894967351489,2.342077201107258,17.25050764452938,17.205884695015133,17.118928173276,16.575449912406437,16.814580347189043,17.845616340181557,17.118928173276,17.6031414237936,16.814580347189043,18.17894967351489,17.961558369167065,41.42618251313903,19.5673674151935,88.19929526994744,19.18045269947444,6.616270504857461,34.14784955943955,34.0037780301936,20.510461458831024,20.510461458831024,0.38124647092038394,0.3769896166635297,0.4007269904009035,24.670857222487655,3.7555618418577383,25.87122750437968,29.179258241758244,20.570174390826566,13.788332138875615,12.991479534957795,12.086797260710304,12.760710304188564,12.317566491479536,12.77408823060997,21.768772893772898,21.405896639592292,17.656324653607264,17.70187330785157,17.65059125656952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K_BIQ,17.8692670967949,18.169267096794904,2.315935678368569,17.220957918050942,17.231746834224083,17.142857945335194,16.587302389779637,16.831746834224084,17.83593376346157,17.142857945335194,17.602600430128234,16.831746834224084,18.169267096794904,17.947044874572683,41.58254048501774,19.59159604859807,88.60212255444814,19.25194560803762,6.64939814146083,34.682088689874334,34.46815001086993,20.18274190700884,20.18274190700884,0.3863793211619298,0.38212246690507556,0.40585984064244934,24.587193252764536,3.740084786743663,25.807871908453304,28.872548429550456,20.540095815879436,13.771577431107259,13.029317331920971,12.115428443032084,12.80431733192097,12.340428443032081,12.80709510969875,21.62372205370183,21.27094427592405,17.462732116776607,17.533210152952318,17.458210152952315,0.04257246376811594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K_BJU,18.42518472906404,18.710899014778327,1.3152017396806233,17.492302955665025,17.595443349753694,17.664408866995075,17.11268472906404,17.285098522167488,18.18088054187192,17.664408866995075,17.89639778325123,17.285098522167488,18.710899014778327,18.607450738916256,63.68996305418719,33.422413793103445,75.40366065781151,5.598368226600985,3.9088669950738915,4.76375381724219,4.418290079766319,13.632235221674877,13.632235221674877,21.618313570487484,21.233465085638997,21.32588932806324,9.341594827586206,1.1429755570183355,12.545780033370413,29.125,8.026095807345808,29.676174812030077,15.335283251231528,14.117302955665027,15.013854679802956,14.438731527093596,15.024938423645319,8.621305418719212,8.47844827586207,15.275246305418719,16.122536945812808,14.8442118226601,21.56702898550725,21.59070008185276,0.0,0.0,0.0,0.0,0.0,0.0
K_BJX,29.722058823529412,29.722058823529412,0.2642302982725866,32.61274509803921,33.17696078431372,33.29460784313726,32.35343137254902,32.647549019607844,33.9343137254902,33.29460784313726,33.50049019607843,32.647549019607844,29.722058823529412,29.722058823529412,92.7329486818651,63.10343137254902,45.815919817058344,10.522549019607844,7.398529411764706,4.180050505050506,3.8400121028280783,15.302272727272728,15.302272727272728,16.35682288725767,16.049824330259113,16.123561703996486,11.010763848844809,0.39464413347181704,5.254449388209121,19.317936682312993,6.5965003465003464,29.14823597455176,27.87205882352941,26.838970588235295,27.30955882352941,27.401470588235295,27.87205882352941,9.676666666666668,9.680434782608696,18.6,18.058241758241756,19.00839160839161,16.357720178372354,16.373023095318345,0.0,0.0,0.0,0.0,0.0,0.0
K_BKM,18.420833333333334,18.69669540229885,1.3332345265658694,17.375718390804597,17.416954022988506,17.485919540229887,16.93419540229885,17.1066091954023,18.064295977011493,17.485919540229887,17.788433908045977,17.1066091954023,18.69669540229885,18.593247126436783,62.93692528735632,33.000574712643676,75.46248418722328,5.59360632183908,3.8632183908045974,4.8092318534179,4.418818620992534,13.434698275862068,13.434698275862068,21.82394127611519,21.433970136144048,21.530434782608694,9.33469827586207,1.160703501502047,12.497504171301447,29.57236842105263,8.07876386001386,29.88670112781955,15.132902298850576,13.926005747126437,14.82255747126437,14.236350574712645,14.822557471264368,8.578448275862069,8.440517241379311,15.030172413793103,15.886494252873563,14.652011494252873,21.783146201624465,21.801746593480665,0.067816091954023,0.03333333333333333,0.0,0.0,0.0,0.0
K_BLA,17.94719827586207,18.223060344827587,1.3490073972283299,17.0518438697318,17.12954980842912,17.1985153256705,16.646791187739467,16.819204980842912,17.70222701149425,17.1985153256705,17.426364942528735,16.819204980842912,18.223060344827587,18.119612068965516,61.770354406130274,32.51101532567049,73.75435510225596,5.453783524904215,3.795977011494253,4.831430584918957,4.439041067908611,13.277777777777777,13.277777777777777,22.207340485601357,21.82140974967062,21.913833992094865,9.28256704980843,1.1733553038537785,12.420780033370413,28.717470760233915,8.065625721875723,29.068535923141184,14.928520114942529,13.721623563218388,14.61817528735632,14.031968390804597,14.618175287356323,8.498802681992336,8.360871647509578,14.880028735632184,15.707614942528734,14.466235632183906,22.13433667781494,22.180917473157105,0.09003831417624521,0.05555555555555555,0.08888888888888888,0.0,0.0,0.0
K_BLJ,18.16566091954023,18.432327586206895,1.34962796918882,17.211350574712643,17.352586206896554,17.42155172413793,16.869827586206895,17.042241379310347,17.89992816091954,17.42155172413793,17.632112068965515,17.042241379310347,18.432327586206895,18.328879310344828,62.85186781609195,32.922413793103445,75.40366065781151,5.526939655172414,3.851724137931034,4.785976039464412,4.441017352493591,13.436997126436781,13.436997126436781,21.64212309429701,21.25619235836627,21.348616600790514,9.26918103448276,1.1708236582841582,12.545780033370413,29.519736842105264,8.103018884268884,29.676174812030077,15.132902298850576,13.936350574712645,14.832902298850575,14.236350574712645,14.822557471264368,8.47844827586207,8.345114942528735,15.034770114942528,15.84396551724138,14.63706896551724,21.592670011148275,21.615700081852758,0.0,0.0,0.06666666666666667,0.08888888888888888,0.0,0.0
K_BLU,18.42981090100111,18.705672969966628,1.264954830491559,17.454208379681127,17.604523544679274,17.66903967371153,17.152910641453467,17.314200964034114,18.143455691509086,17.66903967371153,17.86981831664813,17.314200964034114,18.705672969966628,18.608898776418243,64.14134223210976,33.47771598071932,77.26616065781151,5.586169818316648,3.910344827586207,5.1201609114399815,4.82472219668883,13.621987393400074,13.621987393400074,21.916812535290795,21.52207949055775,21.616018884497144,9.419095291064146,1.1049700455478635,12.63429736744531,29.96904024767802,8.054677754677755,30.48220551378446,15.339488320355951,14.19043381535039,15.029143492769743,14.500778642936597,15.04916573971079,8.574490174267705,8.436559139784947,15.271190211345939,16.089877641824252,14.848498331479423,21.870291845835325,21.892696647246698,0.167964404894327,0.0,0.23348164627363738,0.25800271907057226,0.23348164627363738,0.0
