,50
run_1,0.313881
run_2,0.33971533333333337
run_3,0.3540203333333334
run_4,0.3353623333333333
run_5,0.33113966666666667
run_6,0.3346986666666667
run_7,0.3610576666666667
run_8,0.3489623333333334
