,1,2,3,4,5
run_1,3.699666333333333,8.257147,9.877110666666667,13.480593333333333,16.130892
run_2,3.671699333333333,8.210353,9.807794666666666,13.645280999999999,16.16769933333333
run_3,3.663710666666667,8.336692666666666,9.879568333333333,13.743666,15.842292666666667
run_4,3.6628443333333336,8.498432,9.962971333333334,13.635609333333333,16.132897
run_5,3.931115666666667,8.263648000000002,9.884944333333332,13.477524666666667,16.084731
run_6,3.714912333333334,8.324042666666665,9.752927,13.793450333333334,16.109771333333335
run_7,3.6774720000000003,8.290802666666666,9.886716333333334,13.451680999999999,16.193351
run_8,3.7547383333333335,8.313829666666667,9.820542666666666,13.655619999999999,15.946056999999998
