,1,2,3,4,5
run_1,3.4652863333333337,7.020834666666666,10.585436999999999,15.594633333333334,19.416891
run_2,3.3723473333333334,7.076791,10.716209999999998,15.465308666666665,19.272827333333332
run_3,3.385135333333333,7.069943333333334,10.738210666666667,15.259385,19.089198666666665
run_4,3.635557666666667,7.010799333333334,10.692084333333334,15.625253333333333,19.365742
run_5,3.380478,7.0799753333333335,10.595153333333334,15.757255666666666,19.008374
run_6,3.6177499999999996,7.091937999999999,10.694162,15.668762999999998,19.333252666666667
run_7,3.390746,7.0750046666666675,10.855979,15.774571,19.364076
run_8,3.69748,7.103166333333333,10.761493333333334,15.841429,19.20823366666667
