,1,2,3,4,5
run_1,4.020393,7.956290666666667,11.617295666666665,15.827657000000002,17.955245
run_2,3.9621006666666667,8.182715666666667,11.736061999999999,16.100710666666668,17.56415266666667
run_3,3.989002333333333,8.024581666666668,11.857281,15.895860333333331,17.818545666666665
run_4,3.9130716666666667,8.128931333333332,11.689928666666667,16.11906,17.816978
run_5,3.910792666666667,8.447733666666666,11.548431666666666,16.014314,17.624079
run_6,4.326931666666667,8.215100333333334,11.720186666666669,16.240606666666665,17.642931333333333
run_7,4.190245333333333,8.071819666666666,11.741281333333333,15.827998333333332,17.675658666666664
run_8,4.208021666666666,7.919752666666667,11.651046000000001,15.882646000000001,17.81248666666667
