,1,2,3,4,5
run_1,3.289502333333333,6.3197030000000005,9.429579333333333,12.417325999999997,15.648952999999999
run_2,3.5343823333333333,6.439757666666666,9.164368333333334,12.216332666666666,15.500384333333335
run_3,3.2014876666666665,6.460648,9.234899333333333,12.293677666666667,15.811442999999997
run_4,3.452724,6.450307666666667,9.343634,12.586222333333334,15.667800333333332
run_5,3.314147666666667,6.317137333333332,9.316537000000002,12.214609000000001,15.471104000000002
run_6,3.298629333333333,6.533371,9.507762333333334,12.311595333333335,15.664613666666666
run_7,3.297719666666666,6.531559333333334,9.348257666666667,12.058610666666667,15.815942999999999
run_8,3.2717953333333334,6.367146333333333,9.505200666666667,13.775818000000001,15.934784666666667
