,1,2,3,4,5
run_1,3.7359336666666665,6.893344666666668,10.952227333333333,13.067565,16.821859333333332
run_2,3.7659943333333334,6.947930666666667,11.203907333333333,13.373060666666666,16.500877
run_3,3.995187,6.9240379999999995,11.173190666666665,13.061890333333332,16.816804
run_4,3.688375333333333,6.9496986666666665,11.088554666666667,13.305438666666666,16.820690666666664
run_5,3.874497333333333,6.934537,11.041058999999999,13.106469333333331,16.69101433333333
run_6,3.757085,7.066824,11.167880666666667,13.051027,16.868866666666666
run_7,3.8668940000000003,7.0440906666666665,11.256545666666668,13.208087333333333,16.631252666666665
run_8,4.056013,6.983326666666667,11.217259333333333,13.293777999999998,17.396691333333333
